1.064420507494826609e+02,7.932701670382297010e+00,1.295454545454545503e+01,1.833333333333333259e+00,7.135532949910019518e-01,3.787878787878787984e-03,4.245454545454545325e+01,1.320000000000000000e+02,1.064420498976329554e+02,7.932701683049170782e+00,1.295454545454545503e+01,1.833333333333333259e+00,7.135532949910019518e-01,3.253787878787878896e+01,1.320000000000000000e+02,-8.112375388181412461e+00,-6.361936330795288086e-01,1.498130679130554199e+00,-1.887948913574218750e+02
1.013665347388603237e+02,7.197208823400539579e+00,9.632575757575757791e+00,1.856060606060605966e+00,8.212199463988795189e-01,0.000000000000000000e+00,3.643560606060606233e+01,1.320000000000000000e+02,1.013665331424041085e+02,7.197208814179192338e+00,9.632575757575757791e+00,1.856060606060605966e+00,8.212199463988795189e-01,2.702651515151515227e+01,1.320000000000000000e+02,-4.575760631159547565e+00,-1.250707626342773438e+00,2.286786556243896484e+00,-1.933430175781250000e+02
9.708372531184392074e+01,6.845123630204499321e+00,9.337121212121212821e+00,1.628787878787878896e+00,7.589737623929977417e-01,3.787878787878787984e-03,3.588257575757575779e+01,1.320000000000000000e+02,9.708372452298547728e+01,6.845123574824947710e+00,9.337121212121212821e+00,1.628787878787878896e+00,7.589737623929977417e-01,2.627651515151515227e+01,1.320000000000000000e+02,-4.058878901930492944e+00,4.694694042205810547e+00,2.900969028472900391e+00,-1.993872375488281250e+02
9.744692283018173384e+01,7.085932122757310658e+00,9.136363636363636687e+00,1.731060606060605966e+00,8.230188023863416191e-01,0.000000000000000000e+00,3.671969696969696884e+01,1.320000000000000000e+02,9.744692175142797907e+01,7.085932167193004005e+00,9.136363636363636687e+00,1.731060606060605966e+00,8.230188023863416191e-01,2.664393939393939448e+01,1.320000000000000000e+02,-3.771302733787516459e+00,8.674930572509765625e+00,4.133196830749511719e+00,-2.121261291503906250e+02
9.602891025560515459e+01,6.775366535423489545e+00,9.242424242424242209e+00,1.750000000000000000e+00,7.812715859124155227e-01,0.000000000000000000e+00,3.683333333333333570e+01,1.320000000000000000e+02,9.602890916804616950e+01,6.775366460085294307e+00,9.242424242424242209e+00,1.750000000000000000e+00,7.812715859124155227e-01,2.703030303030303116e+01,1.320000000000000000e+02,-3.827152197061799654e+00,9.957958221435546875e+00,1.025933361053466797e+01,-2.076418762207031250e+02
9.381491102741711074e+01,6.658489929328044177e+00,7.958333333333333037e+00,1.662878787878787845e+00,7.888729043982245503e-01,0.000000000000000000e+00,3.487121212121212466e+01,1.320000000000000000e+02,9.381490993082711327e+01,6.658489915446913265e+00,7.958333333333333037e+00,1.662878787878787845e+00,7.888729043982245503e-01,2.534848484848484773e+01,1.320000000000000000e+02,-2.521175026595608770e+00,1.690227890014648438e+01,1.485775566101074219e+01,-2.119678802490234375e+02
9.667564317133333418e+01,6.874821716286972695e+00,8.768939393939394478e+00,1.428030303030302983e+00,6.768856098254522058e-01,0.000000000000000000e+00,3.606060606060606233e+01,1.320000000000000000e+02,9.667564177107573187e+01,6.874821794009456255e+00,8.768939393939394478e+00,1.428030303030302983e+00,6.768856098254522058e-01,2.643181818181818343e+01,1.320000000000000000e+02,-3.396385781557378358e+00,1.814191055297851562e+01,2.481595611572265625e+01,-2.168539581298828125e+02
9.996801896827679457e+01,7.516707901171134409e+00,1.023863636363636331e+01,1.303030303030302983e+00,6.096322866100253313e-01,0.000000000000000000e+00,4.036363636363636687e+01,1.320000000000000000e+02,9.996801856278459297e+01,7.516707923643774159e+00,1.023863636363636331e+01,1.303030303030302983e+00,6.096322866100253313e-01,3.012878787878787890e+01,1.320000000000000000e+02,-5.110807858898416711e+00,3.080306434631347656e+01,2.904295539855957031e+01,-2.005468902587890625e+02
9.667217045323808122e+01,6.821616157888929166e+00,8.335877862595419074e+00,1.083969465648854991e+00,5.638016703474613145e-01,1.908396946564885552e-02,3.858015267175572660e+01,1.310000000000000000e+02,9.667217031833138208e+01,6.821616225200589412e+00,8.335877862595419074e+00,1.083969465648854991e+00,5.638016703474613145e-01,2.888549618320610790e+01,1.310000000000000000e+02,-2.966449114719627911e+00,3.408638000488281250e+01,2.252210235595703125e+01,-2.048363494873046875e+02
9.273214023287414420e+01,6.541368845832894685e+00,7.117424242424242209e+00,1.071969696969697017e+00,5.586202469739046661e-01,3.787878787878787984e-03,3.560227272727272663e+01,1.320000000000000000e+02,9.273214011163288717e+01,6.541368936218090901e+00,7.117424242424242209e+00,1.071969696969697017e+00,5.586202469739046661e-01,2.561742424242424221e+01,1.320000000000000000e+02,-1.534943643722172180e+00,3.081074905395507812e+01,4.483362579345703125e+01,-1.853858032226562500e+02
