1.204172364117825680e+02,1.015179192389676111e+01,2.785606060606060552e+01,7.803030303030302761e-01,2.436694534439029225e-01,7.575757575757575968e-03,6.083333333333333570e+01,1.320000000000000000e+02,1.198175818224804630e+02,1.001940626640105592e+01,2.795945945945945965e+01,1.006756756756756799e+00,3.789037538541329964e-01,5.306081081081081408e+01,7.400000000000000000e+01,-2.461740125837960491e+01,5.040265083312988281e+00,1.220454454421997070e+00,-1.229580383300781250e+02
1.018180110205016575e+02,7.754291320669838505e+00,1.017424242424242387e+01,1.276515151515151603e+00,4.839890463785691543e-01,0.000000000000000000e+00,3.503787878787878896e+01,1.320000000000000000e+02,9.976389628071238747e+01,7.464548992284579576e+00,9.891891891891891220e+00,1.520270270270270174e+00,6.833974445188367719e-01,2.743918918918918948e+01,7.400000000000000000e+01,-4.926632202973584285e+00,4.103282451629638672e+00,1.506461143493652344e+00,-1.150276947021484375e+02
1.010000770818486586e+02,7.403668081256663314e+00,9.859848484848484418e+00,1.352272727272727293e+00,5.517095155788190874e-01,1.136363636363636395e-02,3.457575757575757791e+01,1.320000000000000000e+02,9.993134503125313017e+01,7.346874741208909931e+00,9.456250000000000711e+00,1.449999999999999956e+00,7.472023911774158256e-01,2.659375000000000000e+01,8.000000000000000000e+01,-4.345537787276642305e+00,8.631870269775390625e+00,3.093329191207885742e+00,-1.075062408447265625e+02
1.027243216590815393e+02,7.981046088623981127e+00,9.037878787878787179e+00,1.329545454545454586e+00,6.133368579727230818e-01,1.136363636363636395e-02,3.534469696969696884e+01,1.320000000000000000e+02,1.020442213154772162e+02,8.048005683852636594e+00,9.953488372093023173e+00,1.703488372093023173e+00,7.923100334267283440e-01,2.854651162790697683e+01,8.600000000000000000e+01,-4.962212376371266664e+00,1.133556556701660156e+01,1.038722991943359375e+01,-1.073824157714843750e+02
1.009440615063882234e+02,8.051171868188568226e+00,9.015151515151515582e+00,1.125000000000000000e+00,4.625809337153579115e-01,0.000000000000000000e+00,3.564772727272727337e+01,1.320000000000000000e+02,9.770671020682387109e+01,7.866950202626177280e+00,8.476470588235294201e+00,1.300000000000000044e+00,5.561804897644940793e-01,2.736470588235293988e+01,8.500000000000000000e+01,-3.346666223851891164e+00,6.486908435821533203e+00,8.052259445190429688e+00,-1.101519775390625000e+02
9.861878135837511650e+01,7.516134368216520478e+00,8.651515151515152269e+00,1.140151515151515138e+00,4.765005960608973412e-01,0.000000000000000000e+00,3.511363636363636687e+01,1.320000000000000000e+02,9.235075751704006564e+01,6.763199351906733270e+00,8.272727272727273373e+00,1.422077922077922052e+00,6.577611418513508168e-01,2.758441558441558428e+01,7.700000000000000000e+01,-3.005277507427024375e+00,1.478166389465332031e+01,5.556423187255859375e+00,-1.030339202880859375e+02
9.966680635403818656e+01,7.407396151716303834e+00,9.075757575757576134e+00,1.212121212121212155e+00,5.414701835675672648e-01,0.000000000000000000e+00,3.574621212121212466e+01,1.320000000000000000e+02,9.614281389890172136e+01,6.881544454439435299e+00,8.180232558139534760e+00,1.436046511627907085e+00,6.892134810602942308e-01,2.755813953488372192e+01,8.600000000000000000e+01,-2.935105894113552605e+00,6.653139591217041016e+00,7.693826675415039062e+00,-1.038287658691406250e+02
1.020173405860771680e+02,7.921913926192347688e+00,8.446969696969697239e+00,1.026515151515151603e+00,5.224800358215967444e-01,4.166666666666666435e-02,3.751893939393939092e+01,1.320000000000000000e+02,9.730995816895085682e+01,7.147865021643115213e+00,7.722222222222222321e+00,1.122222222222222232e+00,5.890609297487471308e-01,2.918888888888888999e+01,9.000000000000000000e+01,-2.609277693504014284e+00,1.528740310668945312e+01,9.732351303100585938e+00,-9.472055053710937500e+01
9.887245940297003699e+01,7.356770410769362556e+00,8.713740458015267976e+00,1.041984732824427384e+00,4.930235334025084293e-01,2.290076335877862593e-02,3.614122137404579860e+01,1.310000000000000000e+02,9.538608839128797001e+01,6.866378592835387984e+00,8.055555555555555358e+00,1.222222222222222321e+00,5.576174641832892798e-01,2.809259259259259167e+01,8.100000000000000000e+01,-2.814806115134773190e+00,1.896447181701660156e+01,1.116750526428222656e+01,-1.002340087890625000e+02
9.649248683441577157e+01,7.053056706646589014e+00,8.416666666666666075e+00,1.125000000000000000e+00,4.853686658721981795e-01,0.000000000000000000e+00,3.436742424242424221e+01,1.320000000000000000e+02,8.944359982942386011e+01,6.171689170752378217e+00,8.136363636363636687e+00,1.337662337662337553e+00,6.179721130953206298e-01,2.701948051948052054e+01,7.700000000000000000e+01,-2.669083062462973110e+00,1.890676116943359375e+01,1.355001068115234375e+01,-8.517919921875000000e+01
