1.028734396979226631e+02,7.550518789566448064e+00,1.228030303030303116e+01,9.204545454545454142e-01,2.277622078404282213e-01,3.787878787878787984e-03,3.665909090909090651e+01,1.320000000000000000e+02,1.095093105850678512e+02,8.672178374516777311e+00,1.245833333333333393e+01,9.791666666666666297e-01,3.472150713205337524e-01,3.241666666666666430e+01,2.400000000000000000e+01,-7.754933368560531726e+00,-7.062197327613830566e-01,5.707328021526336670e-02,-3.778526306152343750e+01
9.852780845282396172e+01,6.983447045662596331e+00,9.401515151515152269e+00,1.102272727272727293e+00,3.762318889300028668e-01,0.000000000000000000e+00,3.138257575757575779e+01,1.320000000000000000e+02,9.924297058367288571e+01,7.061887473688663874e+00,1.301785714285714235e+01,1.785714285714285809e+00,6.871722659894398122e-01,2.964285714285714235e+01,2.800000000000000000e+01,-7.959871604909783294e+00,6.241644620895385742e-01,3.196736574172973633e-01,-4.027475738525390625e+01
9.661207357792362416e+01,6.824591044201346435e+00,9.261363636363636687e+00,1.022727272727272707e+00,3.557996786001956790e-01,3.787878787878787984e-03,3.120833333333333215e+01,1.320000000000000000e+02,8.601626921042200991e+01,5.813546703536344396e+00,8.425925925925925597e+00,1.000000000000000000e+00,4.169850592260007649e-01,2.481481481481481310e+01,2.700000000000000000e+01,-2.893103905614224924e+00,-5.858453512191772461e-01,2.519311904907226562e-01,-3.839155960083007812e+01
9.556917274222267622e+01,6.686624145050965140e+00,8.428030303030302761e+00,1.231060606060605966e+00,4.964089343945185528e-01,3.787878787878787984e-03,3.065151515151515227e+01,1.320000000000000000e+02,9.183279259396651639e+01,6.331373151214061856e+00,8.742857142857141994e+00,2.085714285714285854e+00,8.648866278784616002e-01,2.547142857142857153e+01,3.500000000000000000e+01,-3.293554601075319166e+00,1.918535232543945312e+00,9.130123257637023926e-01,-4.371886444091796875e+01
1.001624887946537683e+02,7.271888710684176083e+00,9.632575757575757791e+00,1.128787878787878896e+00,3.705873895775187998e-01,7.575757575757575968e-03,3.261363636363636687e+01,1.320000000000000000e+02,9.378576734076318644e+01,6.903089939582792489e+00,9.516666666666667496e+00,1.633333333333333304e+00,6.023260911305745591e-01,2.758333333333333215e+01,3.000000000000000000e+01,-4.055956735581219164e+00,2.043406486511230469e+00,1.602165937423706055e+00,-3.873468017578125000e+01
9.580803175475143973e+01,6.924888815925274166e+00,7.847328244274809350e+00,8.778625954198473469e-01,3.077053846293733574e-01,0.000000000000000000e+00,3.016030534351144965e+01,1.310000000000000000e+02,8.543355971374961655e+01,5.651911410716979667e+00,6.299999999999999822e+00,8.599999999999999867e-01,4.168794775009155296e-01,2.394000000000000128e+01,2.500000000000000000e+01,-4.909516983443043547e-01,2.736596822738647461e+00,1.389764547348022461e+00,-3.476471710205078125e+01
9.819874516958388710e+01,7.554403690065273125e+00,8.409090909090908283e+00,1.140151515151515138e+00,3.695802083521178005e-01,0.000000000000000000e+00,3.012500000000000000e+01,1.320000000000000000e+02,9.088889241260899610e+01,6.115526330753355388e+00,5.416666666666666963e+00,1.770833333333333259e+00,6.634192317724227905e-01,2.287500000000000000e+01,2.400000000000000000e+01,2.129624955501252803e-01,3.120786666870117188e+00,1.255846738815307617e+00,-3.863806152343750000e+01
9.861682006598441319e+01,7.274561799953914942e+00,9.155303030303031164e+00,9.356060606060605522e-01,3.693051591063990502e-01,0.000000000000000000e+00,3.207575757575757791e+01,1.320000000000000000e+02,9.712837516230008816e+01,7.279581110266673427e+00,1.009677419354838790e+01,1.435483870967741993e+00,7.045613681116411620e-01,2.862903225806451601e+01,3.100000000000000000e+01,-4.895781555555902997e+00,3.415424346923828125e+00,2.407094240188598633e+00,-3.751499938964843750e+01
9.508468362039555188e+01,6.716111601797674524e+00,9.170454545454544970e+00,9.545454545454545858e-01,3.053549902908729852e-01,3.787878787878787984e-03,3.183712121212121104e+01,1.320000000000000000e+02,9.711399145486375062e+01,6.940288495325905416e+00,9.166666666666666075e+00,1.571428571428571397e+00,6.304022130512055844e-01,2.816666666666666785e+01,2.100000000000000000e+01,-3.779659211342711433e+00,4.240537643432617188e+00,2.618748188018798828e+00,-3.664073944091796875e+01
9.772345101504797071e+01,7.025563272645926283e+00,7.814393939393939448e+00,1.159090909090909172e+00,4.538325161644906625e-01,0.000000000000000000e+00,3.024242424242424221e+01,1.320000000000000000e+02,9.486012006070765779e+01,6.767643945494992153e+00,8.269230769230770051e+00,1.903846153846153744e+00,9.561062661501077420e-01,2.703846153846154010e+01,2.600000000000000000e+01,-2.750575660307398529e+00,5.226637363433837891e+00,1.517967224121093750e+00,-3.117535400390625000e+01
